"Repository Name","Description"
"https://github.com/Microsoft/Windows-appsample-photo-editor","Photo Editor is a UWP photo viewing and editing sample that highlights development with C++/WinRT."
"https://github.com/Microsoft/Windows-appsample-photo-lab","A photo viewing and editing sample for the Universal Windows Platform (UWP). "
"https://github.com/Microsoft/Windows-appsample-remote-system-sessions","Windows UWP sample illustrating usage of the remote system sessions API through the scenario of a local multiplayer trivia quiz game."
"https://github.com/Microsoft/Windows-appsample-rssreader","An RSS aggregator sample for the Universal Windows Platform."
"https://github.com/Microsoft/Windows-appsample-shopping","A sample app that demonstrates the UWP Payment Request APIs."
"https://github.com/Microsoft/Windows-appsample-trafficapp","A traffic monitor app sample for the Universal Windows Platform (UWP) ."
"https://github.com/Microsoft/Windows-classic-samples","This repo contains samples that demonstrate the API used in Windows classic desktop applications."
"https://github.com/Microsoft/Windows-driver-samples","This repo contains driver samples prepared for use with Microsoft Visual Studio and the Windows Driver Kit (WDK). It contains both Universal Windows Driver and desktop-only driver samples."
"https://github.com/Microsoft/Windows-iotcore-samples","Code samples for Windows 10 IoT Core"
"https://github.com/Microsoft/Windows-task-snippets","Reusable code snippets for the Universal Windows Platform."
"https://github.com/Microsoft/Windows-tutorials-inputs-and-devices","Provides code that supports Windows tutorials for Inputs and Devices."
"https://github.com/Microsoft/Windows-tutorials-web","Provides code that supports Windows developer tutorials for web technologies."
"https://github.com/Microsoft/Windows-universal-samples","API samples for the Universal Windows Platform."
"https://github.com/Microsoft/WindowsAzureToolkitForEclipseWithJava","Windows Azure Toolkit for Eclipse with Java"
"https://github.com/Microsoft/WindowsCommunityToolkit","The Windows Community Toolkit is a collection of helper functions
"https://github.com/Microsoft/WindowsCommunityToolkit-design-assets","Windows Community Toolkit design guide and templates"
"https://github.com/Microsoft/WindowsCompositionSamples","Windows Composition Samples the place for getting the latest code samples and demos using Windows.UI.Xaml and Windows.UI.Composition to make beautiful Universal Windows Platform applications."
"https://github.com/Microsoft/WindowsDNSServer.Config","PROTOTYPE EXAMPLE"
"https://github.com/Microsoft/WindowsDNSServerConfig","PROTOTYPE EXAMPLE"
"https://github.com/Microsoft/WindowsDefenderATP-Hunting-Queries","Sample queries for Advanced hunting in Windows Defender ATP"
"https://github.com/Microsoft/WindowsDevicePortalWrapper","A client library that wraps the Windows Device Portal REST APIs."
"https://github.com/Microsoft/WindowsIISServer.Config","PROTOTYPE EXAMPLE"
"https://github.com/Microsoft/WindowsIISServerConfig","PROTOTYPE EXAMPLE"
"https://github.com/Microsoft/WindowsProtocolTestSuites","Windows Protocol Test Suites provide interoperability testing against an implementation of the Windows open specifications."
"https://github.com/Microsoft/WindowsRuntimeAPIs_Javascript_snippets","Code snippets for basic Windows Runtime APIs"
"https://github.com/Microsoft/WindowsServerContainerHostConfig","Example configuration for deploying and configuring a Windows Server Container Host."
"https://github.com/Microsoft/WindowsServerUpdateServicesConfig","Example containing Desired State Configuration script to demonstrate provisioning and configuring a WSUS instance."
"https://github.com/Microsoft/WindowsTemplateStudio","Windows Template Studio quickly builds a UWP app
"https://github.com/Microsoft/WindowsUIDevLabs","Windows UI Dev Labs the place for getting the latest code samples and demos using Windows.UI.Xaml and Windows.UI.Composition to make beautiful Universal Windows Platform applications."
"https://github.com/Microsoft/WingTipTickets","Azure SQL Database WingTipTickets demo and hands on lab"
"https://github.com/Microsoft/WingtipSaaS","A sample SaaS application and associated tutorials
"https://github.com/Microsoft/WingtipTicketsSaaS-DbPerTenant","A sample multitenant SaaS application using a database per tenant model
"https://github.com/Microsoft/WingtipTicketsSaaS-MultiTenantDB","A sample multitenant SaaS application using a sharded multitenant database model
"https://github.com/Microsoft/WingtipTicketsSaaS-StandaloneApp","A standalone sample SaaS application for a single tenant
"https://github.com/Microsoft/X-Mem","Extensible Memory Benchmarking Tool"
"https://github.com/Microsoft/XLIFF2-Object-Model","If you’re looking to store localization data and propagate it through your localization pipeline allowing tools to interoperate then you may want to use the XLIFF 2.0 object model.  The XLIFF 2.0 object model implements the OASIS Standard for the XLIFF 2.0 specification as defined at http://docs.oasis-open.org/xliff/xliff-core/v2.0/xliff-core-v2.0.html."
"https://github.com/Microsoft/XamarinAzure_ShoppingDemoApp","Xamarin and Azure Better Together demo app team."
"https://github.com/Microsoft/XamarinUniversity-Samples","Mobile .NET and Azure samples for Xamarin University "
"https://github.com/Microsoft/XamlBehaviors","This is the official home for UWP XAML Behaviors on GitHub."
"https://github.com/Microsoft/Xbox-ATG-Samples","Game development samples published by the Xbox Advanced Technology Group."
"https://github.com/Microsoft/XboxConsole","Programmatically control your development Xbox One consoles."
"https://github.com/Microsoft/XmlNotepad","XML Notepad provides a simple intuitive User Interface for browsing and editing XML documents."
"https://github.com/Microsoft/YamUI","Reusable component framework for Yammer.com"
"https://github.com/Microsoft/Yams","YAMS (Yet Another Microservices Solution) is a library that can be used to deploy and host microservices in the cloud (e.g. Azure) or on premises"
"https://github.com/Microsoft/ZooTracer","Use consumer video equipment to trace animal movement."
"https://github.com/Microsoft/aad-hybrid-lab","Create a new VM with AD installed
"https://github.com/Microsoft/accbpg","Accelerated Bregman Proximal Gradient Methods"
"https://github.com/Microsoft/acceleratoRs","Data science and AI solution accelerator suite that provides templates for prototyping
"https://github.com/Microsoft/ace","Build Cordova apps with true native UI"
"https://github.com/Microsoft/activate-sensorcore","Helper library for SensorCore SDK to activate Location and Motion data"
"https://github.com/Microsoft/activities","Lumia SensorCore SDK sample for Activity Monitor API."
"https://github.com/Microsoft/activity-log-export-automation","Connect Splunk to Azure Activity Log via PowerShell automation"
"https://github.com/Microsoft/adfBuilder","This framework allows dynamic creation and orchestration of pipelines to pull data from a variety of sources. "
"https://github.com/Microsoft/adfsAuthAdapters","External authentication adapters for AD FS"
"https://github.com/Microsoft/adfsLogTools","Tools for parsing AD FS logs (admin events
"https://github.com/Microsoft/adfsManagementTools","A collection of scripts and tools for managing ADFS"
"https://github.com/Microsoft/adfsOpenSource","Documentation and guidance for ADFS Open Source"
"https://github.com/Microsoft/adfsToolbox","A collection of PowerShell scripts for managing AD FS"
"https://github.com/Microsoft/adfsUITesting","Testing infrastructure for automated browser testing against AD FS"
"https://github.com/Microsoft/adfsWebCustomization","A repository of useful Web Customizations for Active Directory Federation Services "
"https://github.com/Microsoft/ai-school-custom-vision-service-intro","This is an introduction to how to get started using the Custom Vision Service to generate custom models using the web interface and the SDK."
"https://github.com/Microsoft/ailab","Experience
"https://github.com/Microsoft/ajaxmin","The Microsoft Ajax Minifier enables you to improve the performance of your Ajax applications by reducing the size of your Cascading Style Sheet and JavaScript files."
"https://github.com/Microsoft/almvm","Microsoft Visual Studio ALM Virtual Machine"
"https://github.com/Microsoft/angle","ANGLE: OpenGL ES to DirectX translation for Windows Store
"https://github.com/Microsoft/angular-react","Use React components inside Angular"
"https://github.com/Microsoft/angular2-in-visual-studio","Sample project for using the Angular 2 Language Service in Visual Studio"
"https://github.com/Microsoft/angular2-slickgrid","SlickGrid with Angular2 wrapper and virtualized data support."
"https://github.com/Microsoft/apexintltools","For open source tools developed by Apex Intl "
"https://github.com/Microsoft/api-extractor.com-website","GitHub Pages website for api-extractor.com"
"https://github.com/Microsoft/api-guidelines","Microsoft REST API Guidelines"
"https://github.com/Microsoft/app-center-app-react-native","React Native based client app for App Center."
"https://github.com/Microsoft/app-center-app-shared","Shared repo supporting the App Center client apps."
"https://github.com/Microsoft/app-center-app-xamarin","Xamarin based client app for App Center"
"https://github.com/Microsoft/app-metadata","Provides metadata extraction for iOS
"https://github.com/Microsoft/app-store-vsts-extension","Visual Studio Team Services (VSTS) extension for performing continuous delivery to the App Store store from your automated CI builds"
"https://github.com/Microsoft/appcenter-bootstrap",
"https://github.com/Microsoft/appcenter-build-scripts-examples","A collection of build script examples to be used in the Build service of https://appcenter.ms"
"https://github.com/Microsoft/appcenter-cli","Command-line Interface (CLI) for Visual Studio App Center"
"https://github.com/Microsoft/appcenter-sample-export","This repo contains sample .NET Core library for parsing Export blobs created via App Center Continuous Export. "
"https://github.com/Microsoft/appcenter-sampleapp-android","Sample App for Android "
